aaep-to-epgs,terraform-cisco-modules,23318,aci,https://github.com/terraform-cisco-modules/terraform-aci-aaep-to-epgs,Terraform - ACI > AAEP to EPG Module
aaf,AcceleratorFramew0rk,24660,azurerm,https://github.com/AcceleratorFramew0rk/terraform-azurerm-aaf,Customized Terraform framework based on AVM modules
aarti,aartiphalke29,22630,azure,https://github.com/aartiphalke29/terraform-azure-aarti,
aatmiktas3,Aatmikta-Sirothiya,11432,aws,https://github.com/Aatmikta-Sirothiya/terraform-aws-aatmiktas3,
abc,zizisn92,13295,aws,https://github.com/zizisn92/terraform-aws-abc,
abhaymys3bucket,bishtabhay2002,24544,aws,https://github.com/bishtabhay2002/terraform-aws-abhaymys3bucket,
abhi1storage,abhijeet2692,20890,azure,https://github.com/abhijeet2692/terraform-azure-abhi1storage,
abhishek,abhishekPhukan,22382,aws,https://github.com/abhishekPhukan/terraform-aws-abhishek,
accenturestaticwebsite,nishanthkumarpathi,15154,azurerm,https://github.com/nishanthkumarpathi/terraform-azurerm-accenturestaticwebsite,
access,coffee-shop-devs,14140,aws,https://github.com/coffee-shop-devs/terraform-aws-access,generate the general objects necessary to access aws services
access,rancher,20548,aws,https://github.com/rancher/terraform-aws-access,A Terraform Module for Managing AWS Access Objects
access,terraform-cisco-modules,16178,aci,https://github.com/terraform-cisco-modules/terraform-aci-access,Terraform - ACI > Access Module
access-application,m4xmorris,21768,cloudflare,https://github.com/m4xmorris/terraform-cloudflare-access-application,Terraform module for deploying an application to Cloudflare Access
access-control,infrablocks,3565,aws,https://github.com/infrablocks/terraform-aws-access-control,A Terraform module for configuring AWS account access control.
access-control-group,terraform-modules-navercloudpatform,24103,navercloudpatform,https://github.com/terraform-modules-navercloudpatform/terraform-navercloudpatform-access-control-group,
access-fex-interface-profile,netascode,9676,aci,https://github.com/netascode/terraform-aci-access-fex-interface-profile,Terraform Cisco ACI Access FEX Interface Profile Module
access-fex-interface-selector,netascode,9815,aci,https://github.com/netascode/terraform-aci-access-fex-interface-selector,Terraform Cisco ACI Access FEX Interface Selector Module
access-group,cloud-native-toolkit,12674,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-toolkit-access-group,"Terraform module to create ADMIN, EDIT, and VIEW access groups for a set of resource groups"
access-leaf-interface-policy-group,netascode,9677,aci,https://github.com/netascode/terraform-aci-access-leaf-interface-policy-group,Terraform Cisco ACI Access Leaf Interface Policy Group Module
access-leaf-interface-profile,netascode,9678,aci,https://github.com/netascode/terraform-aci-access-leaf-interface-profile,Terraform Cisco ACI Access Leaf Interface Profile Module
access-leaf-interface-selector,netascode,9861,aci,https://github.com/netascode/terraform-aci-access-leaf-interface-selector,Terraform Cisco ACI Access Leaf Interface Selector Module
access-leaf-switch-policy-group,netascode,9679,aci,https://github.com/netascode/terraform-aci-access-leaf-switch-policy-group,Terraform Cisco ACI Access Leaf Switch Policy Group Module
access-leaf-switch-profile,netascode,9687,aci,https://github.com/netascode/terraform-aci-access-leaf-switch-profile,Terraform Cisco ACI Access Leaf Switch Profile Module
access-logs-slos,kabisa,15634,datadog,https://github.com/kabisa/terraform-datadog-access-logs-slos,
access-management,akw-devsecops,23753,opensearch,https://github.com/akw-devsecops/terraform-opensearch-access-management,
access-modules,PaloAltoNetworks,23585,scm,https://github.com/PaloAltoNetworks/terraform-scm-access-modules,SCM Modules to support Prisma Access
access-span-destination-group,netascode,15893,aci,https://github.com/netascode/terraform-aci-access-span-destination-group,Terraform Cisco ACI SPAN Destination Group Module 
access-span-filter-group,netascode,15891,aci,https://github.com/netascode/terraform-aci-access-span-filter-group,Terraform Cisco ACI Access SPAN Filter Group Module 
access-span-source-group,netascode,15829,aci,https://github.com/netascode/terraform-aci-access-span-source-group,Terraform Cisco ACI SPAN Source Group Module
access-spine-interface-policy-group,netascode,9703,aci,https://github.com/netascode/terraform-aci-access-spine-interface-policy-group,Terraform Cisco ACI Access Spine Interface Policy Group Module
access-spine-interface-profile,netascode,9705,aci,https://github.com/netascode/terraform-aci-access-spine-interface-profile,Terraform Cisco ACI Access Spine Interface Profile Module
access-spine-interface-selector,netascode,10323,aci,https://github.com/netascode/terraform-aci-access-spine-interface-selector,Terraform Cisco ACI Access Spine Interface Selector Module
access-spine-switch-policy-group,netascode,15989,aci,https://github.com/netascode/terraform-aci-access-spine-switch-policy-group,Terraform Cisco ACI Access Spine Switch Policy Group Module
access-spine-switch-profile,netascode,9706,aci,https://github.com/netascode/terraform-aci-access-spine-switch-profile,Terraform Cisco ACI Access Spine Switch Profile Module
access_control_group_rule,terraform-modules-navercloudpatform,24104,navercloudpatform,https://github.com/terraform-modules-navercloudpatform/terraform-navercloudpatform-access_control_group_rule,
access_policy,insobi,12881,aci,https://github.com/insobi/terraform-aci-access_policy,Manage ACI Access Policy.
accessanalyzer,snapdocs,8152,aws,https://github.com/snapdocs/terraform-aws-accessanalyzer,Sets up Access Analyzer
account,DNXLabs,5716,aws,https://github.com/DNXLabs/terraform-aws-account,Terraform module to create an AWS Account under an Organization.
account,QuiNovas,1501,aws,https://github.com/QuiNovas/terraform-aws-account,Sets up a a new AWS account with the basics required to manage it
account,dasmeta,17273,aws,https://github.com/dasmeta/terraform-aws-account,
account,hongjunjeong95,12652,aws,https://github.com/hongjunjeong95/terraform-aws-account,
account,rojopolis,3476,spotinst,https://github.com/rojopolis/terraform-spotinst-account,Create Spotinst accounts and associate them with AWS accounts.
account,snow-build,24538,snowflake,https://github.com/snow-build/terraform-snowflake-account,
account,tedilabs,7743,aws,https://github.com/tedilabs/terraform-aws-account,🌳 A sustainable Terraform Package which creates Account & IAM resources on AWS
account,terraform-framework,13624,aws,https://github.com/terraform-framework/terraform-aws-account,Terraform AWS Account Module
account,tf-cloud-modules,15046,aiven,https://github.com/tf-cloud-modules/terraform-aiven-account,
account,zoitech,159,aws,https://github.com/zoitech/terraform-aws-account,Terraform module which setup the most generic aws-accounts settings.
account-access,lablabs,4446,aws,https://github.com/lablabs/terraform-aws-account-access,
account-access-group,cloud-native-toolkit,14549,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-toolkit-account-access-group,Module to create account-wide access groups
account-baseline,fivexl,22299,aws,https://github.com/fivexl/terraform-aws-account-baseline,"The ""aws-account-baseline"" is an open-source Terraform module designed to provide a standardized foundational setup for AWS accounts. This module ensures that key security and management configurations are consistently applied across all your AWS accounts, establishing a robust and secure baseline."
account-baseline,hkebao,11338,alicloud,https://github.com/hkebao/terraform-alicloud-account-baseline,账号基线的仓库，会作为一个Modules发布到官方文档
account-baseline,priceloop,16441,aws,https://github.com/priceloop/terraform-aws-account-baseline,Baseline settings for our AWS accounts
account-bootstrap,akw-devsecops,22288,aws,https://github.com/akw-devsecops/terraform-aws-account-bootstrap,Terraform Module to bootstrap AWS accounts
account-bootstrap,andyscott1547,16076,aws,https://github.com/andyscott1547/terraform-aws-account-bootstrap,Terraform module to bootstrap a new AWS.
account-contact,sudo-terraform-aws-modules,18091,aws,https://github.com/sudo-terraform-aws-modules/terraform-aws-account-contact,
account-defaults,geekcell,19558,aws,https://github.com/geekcell/terraform-aws-account-defaults,Terraform AWS account defaults module.
account-defaults,infrablocks,3509,aws,https://github.com/infrablocks/terraform-aws-account-defaults,A Terraform module for configuring account defaults.
account-details,armakuni,21251,aws,https://github.com/armakuni/terraform-aws-account-details,A module that provides various details about the AWS account.
account-factory,SudharsaneSivamany,24714,aws,https://github.com/SudharsaneSivamany/terraform-aws-account-factory,
account-identity,DNXLabs,5756,aws,https://github.com/DNXLabs/terraform-aws-account-identity,This terraform module creates identity roles in AWS.
account-info,blackbird-cloud,19208,aws,https://github.com/blackbird-cloud/terraform-aws-account-info,Terraform Module which exports AWS account information
account-link,cookielab,11630,aws,https://github.com/cookielab/terraform-aws-account-link,Link AWS Account together
account-lookup,be-bold,18416,aws,https://github.com/be-bold/terraform-aws-account-lookup,This module lets you query your AWS accounts in different variations and even perform a simple search.
account-security,DNXLabs,5717,aws,https://github.com/DNXLabs/terraform-aws-account-security,This terraform module creates IAM roles for federated users to assume from an IdP account.
account-security,blackbird-cloud,16676,aws,https://github.com/blackbird-cloud/terraform-aws-account-security,terraform-aws-account-security
account-setup,daringway,4290,aws,https://github.com/wderezin/terraform-aws-infrastructure,An opinionated AWS account setup with the only options to adjust settings impacting cost.
account-setup,philips-software,1237,aws,https://github.com/philips-software/terraform-aws-account-setup,Terraform module configure IAM in a new AWS account setup
account-users,cloud-native-toolkit,14550,ibm,https://github.com/terraform-ibm-modules/terraform-ibm-toolkit-account-users,Terraform module to invite users to the IBM Cloud account
accountomat,GoCarrot,12463,aws,https://github.com/GoCarrot/terraform-aws-accountomat,Accountomat provisions an AWS account inside of an AWS Organization
accountomat_read,GoCarrot,12467,aws,https://github.com/GoCarrot/terraform-aws-accountomat_read,Accountomat Read reads data peristed by Accountomat and provides it for use in terraform modules
accounts,T-Systems-MMS,12085,azure,https://github.com/T-Systems-MMS/terraform-azure-accounts,Configure Azure Azure AD Resources and Permissions
accounts,widespot,19947,aws,https://github.com/widespot/terraform-aws-accounts,
acf-account-cache,acai-consulting,24742,aws,https://github.com/acai-consulting/terraform-aws-acf-account-cache,"Will create a chache contailing the account context like ID, Name, OU-ID, OU path and tags"
acf-core-configuration,acai-consulting,24743,aws,https://github.com/acai-consulting/terraform-aws-acf-core-configuration,Module to exchange dynamic resource configuration between Core Pipelines
acf-idc,acai-consulting,24744,aws,https://github.com/acai-consulting/terraform-aws-acf-idc,ACAI Cloud Foundation module for AWS Identity Center
acf-org-cloudtrail,acai-consulting,24745,aws,https://github.com/acai-consulting/terraform-aws-acf-org-cloudtrail,
acf-org-delegation,acai-consulting,24747,aws,https://github.com/acai-consulting/terraform-aws-acf-org-delegation,Manage AWS Organization delegations
acf-org-ou-mgmt,acai-consulting,24748,aws,https://github.com/acai-consulting/terraform-aws-acf-org-ou-mgmt,Manage the OU structure of your AWS Organization
acf-scp,acai-consulting,24746,aws,https://github.com/acai-consulting/terraform-aws-acf-scp,Terraform module to manage AWS SCPs
aci,Azure,1689,azurerm,https://github.com/Azure/terraform-azurerm-aci,Azure Container Instances Module
aci,claranet,6133,azurerm,https://github.com/claranet/terraform-azurerm-aci,Terraform module for Azure Container Instances group
aci-devops-agent,Azure,5150,azurerm,https://github.com/Azure/terraform-azurerm-aci-devops-agent,Terraform Module to deploy a Azure DevOps self-hosted agents on Azure Container Instance
aci-devops-agent,anassolanki,24712,azurerm,https://github.com/anassolanki/terraform-azurerm-aci-devops-agent,Terraform Module to deploy a Azure DevOps self-hosted agents on Azure Container Instance
ack,nlamirault,7328,alicloud,https://github.com/nlamirault/terraform-alicloud-ack,Terraform module for Alicloud Container Service for Kubernetes
acm,Aplyca,1018,aws,https://github.com/Aplyca/terraform-aws-acm,Terraform AWS Certificate Manager module
acm,Lupus-Metallum,8432,aws,https://github.com/Lupus-Metallum/terraform-aws-acm,Used to create a DNS verified ACM certificate by R53 Zone name
acm,Selleo,12995,aws,https://github.com/Selleo/terraform-aws-acm,Terraform module for provisioning and validating TLS certificates.
acm,Smartbrood,22954,aws,https://github.com/Smartbrood/terraform-aws-acm,Terraform module to create ACM Certificate
acm,TheGrowthExponent,15768,aws,https://github.com/TheGrowthExponent/terraform-aws-acm,Create and verify ACM certificate
